FrameId,FrameName,SpanishLexicalUnits,PortugueseLexicalUnits,FrenchLexicalUnits,EnglishLexicalUnits,FrameElements,Definition,LinkToBFN,Link,MatchEvaluation,FrameRelation
1060,Triggering,,,,"set off.v
trigger.v","Actor
Cause
System","A Cause triggers a System to operate in accordance with its intended purpose. Alternatively, an Actor (acting volitionally or not) which participates in the Cause, stands in for the Cause. The System often has the capability to detect and signal the presence of an object or the occurence of an event (metal, an earthquake). It may also be or contain an explosive device. The Means by which the Cause activates the System may also be specified.
Smoking a cigarette will normally not set off a smoke alarm.
Suspected drug traffickers set off 12 bombs, injuring 35 people.
Joseph wriggled out of the ropes and inadvertantly triggered the burglar alarm.
",Triggering,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/1060,ExactMatch,
787,Trust,"creer.v
creerse.v",confiar.v,croire.v,"believe.v
credence.n
credulous.a
faith.n
gullible.a
reliability.n
reliable.a
trust.n
trust.v
trustworthy.a","Cognizer
Expressor
Information
Information_source","A Cognizer thinks that the Information given by a particular Information_source is correct. The specific Content or Topic of the Information may also be described.
I don't trust this information.
Nobody will believe you, and people will think you're scum.",Trust,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/787,ExactMatch,
292,Try_defendant,,,,try.v,"Charges
Defendant
Governing_authority
Judge
Jury","A Defendant is tried by a Jury or Judge in a Court for Charges. This frame perspectivalizes the general Trial frame.
The state will try him for fraud.",Try_defendant ,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/292,ExactMatch,
1010,Trying_out,,"experimentar.v
vivenciar.v",,"test out.v
try out.v
try.v","Entity
Evaluator
Experience
Purpose","An Evaluator participates in an Experience (or metonymically, a salient Entity of the Experience), often for the first time, in order to form an opinion about its quality. The aspect of quality that is being judged is often implicit but may be expressed as the Purpose of the Evaluator's participation.
Have you tried my latest get-rich-quick scheme? INI
Don tried out the bike to see if it was the right size.
",Trying_out,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/1010,ExactMatch,
1559,Turn passing,,,,,"Communicators
Comprehender
Utterer","O Enunciador cede o turno comunicativo a um Compreendedor que participa da conversa. Quando a conversa envolve mais de dois participantes, a Passagem de turno pode envolver a escolha, por parte do Enunciador atual, do participante que será o Enunciador seguinte.",?,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/1559,NoMatch,
1564,Turn_confirmation,,,,,"Communicators
Comprehender
Utterer",,?,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/1564,NoMatch,
1562,Turn_keeping,,,,,"Communicators
Comprehender
Utterer",,?,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/1562,NoMatch,
1563,Turn_taking,,,,,"Communicators
Comprehender
Utterer",,?,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/1563,NoMatch,
962,Turning_out,,,,"end up.v
play.v
prove.v
turn out.v",State_of_affairs,"A State_of_affairs turns out to be true in someone's knowledge of the world. This may be recognized with evidence or in certain circumstances. The cognizer whose beliefs are affected is not expressed.
Hybrid grass may prove to be a valuable fuel source.",Turning_out,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/962,ExactMatch,
117,Type,,"certo.a
de.prep
espécie.n
modo.n
nudista.a
tipo.a
tipo.n
","forme.n
type.n","brand.n
breed.n
class.n
form.n
ilk.n
kind.n
make.n
race.n
shade.n
sort.n
strain.n
type.n
variety.n
version.n","Category
Subtype","This frame has to do with nouns denoting types of entities. The Subtype refers to a collection of members of a more general Category which have certain defining characteristics; alternatively, the Subtype refers only to the type itself, i.e. a more restrictive set of characteristics than those of the more general Category. The properties of the items that are included in the collection may be specified by the Item_property. Sometimes the Subtypes themselves are described by some Type_property.
I don't like this newfangled [kind|Target] of fish.
Kleo isn't our [sort|Target] of people. He argued against the formalist [type|Target] of analysis of art.
I think that she was referring to the other [type|Target]. DNI
",Type,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/117,ExactMatch,
543,Typicality,,"alterado.a
classificação de risco.n
curioso.a
especial.a
específico.a
estranho.a
habitual.a
habitualmente.adv
louco.a
loucura.n
normal.a
particular.a
peculiaridade.n
precioso.a
público.a
tipicamente.adv
típico.a
usual.a
usualmente.adv
","bizarrement.adv
typiquement.adv","abnormal.a
average.a
common.a
commonplace.a
conventional.a
curious.a
curiously.adv
exceptional.a
habitual.a
irregularity.n
normal.a
odd.a
ordinary.a
strange.a
typical.a
typically.adv
unusual.a
vanilla.a","Feature
State_of_affairs","A State_of_affairs is generally, or with regard to a particular Feature, representative of its class, which may be narrowed to a specific Comparison_set.
The Elan truly is an unusual car|soa; the first and only Lotus with a front engined/front wheel drive layout, and the first new Lotus to be introduced since 1975.
I need a plain, vanilla example|soa that doesn't use PRINT!
How smart is the average drug user/experimenter|soa?
It's not unusual to be loved by anyone|soa, It's not unusual to have fun with anyone,
Is lying|soa normal for a child this age|com, and how can I best handle this situation?",Typicality,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/543,ExactMatch,
555,Unattributed_information,,"presumir.v
supostamente.adv
suposto.a ",,"alleged.a
allegedly.adv
ostensible.a
ostensibly.adv
proverbial.a
purported.a
purportedly.adv
reportedly.adv
rumor.n
rumor.v
supposedly.adv",Reported_fact,"A Reported_fact is presented by the speaker as deriving from statements (made directly to them or to others) of third parties.

Four purported gang members|rep could face death penalty in Virginia slaying of federal informant.",Unattributed_information,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/555,ExactMatch,
567,Undergo_change,,"alternar-se.v
desabar.v
evoluir.v
guinar.v
inexorável.a
instável.a
ir.v
metamorfose.n
mudança.n
mudar.v
oscilar.v
passar.v
transformação.n
transição.n
transição.n
troca.n
trocar.v
variar.v
virar.v
voltar.v ","changement.n
révolution.n","adapt.v
change.n
change.v
changeable.a
go.v
plummet.v
revolution.n
revolutionise.v
shift.n
shift.v
swing.v
transition.n
turn.v
veer.v","Entity
Final_category
Initial_category","An Entity changes, either in its category membership, its situation, or in terms of the quality of an Attribute. In the first case, where category membership is changing, an Initial_category and a Final_category may be expressed. In the second case, where a situation as a whole is changing, an Initial_situation and a Final_situation can be present. And in the last case, where some characterization of the Entity is changing, an Initial_quality and a Final_quality can be specified.


As soon as Tiffany kissed the frog, Tiffany|ent turned into a frog|finc.

He chanted and the rock|ent changed shape|att, becoming a great double bitted axe.

The College has changed markedly|deg over the century since it first opened its doors.

If I'm understanding you correctly, you want the switchbar color to change whenever the bot says something?

My life|ent instantly changed from an empty life|inic, to a life full of joy and purpose|finc.

As you can see, the word WALK|ent changed from red|iniq to green|finq rather than have a separate lens for each colour.

My feet|ent turned to stone|finc.

The promise|ent will turn to ashes|finc if progress is not made.

The price|att changed from $1.26|iniq to $1.27 per pint|finq. DNI|ent

At least one relative instruction|ent has changed in size|att from short|iniq to long|finq.

In some cases, the types of perspective are mixed, so that, e.g., an Initial_quality is mixed with a Final_situation; this is usually considered poor style.

She went from confused to acting completely confident .

This frame is often the target domain of motion metaphors, in which the moving Theme corresponds to the changing Entity, the Source of motion corresponds to the Initial_category, Initial_quality, or Initial_situation and the Goal of motion corresponds to the Final_category, Final_quality, or Final_situation of the Entity. By correspondence with the complex domain of motion, this metaphor introduces several FEs to the target domain of change, such as an Intermediate_state (etc.) from Path, and Tendency_of_change from Direction.

The nation was crawling towards oblivion.
We were walking past almost reasonable and heading right for what-the-bleep.",Undergo_change,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/567,ExactMatch,
1404,Undergo_transformation,,"anular.v
conversão.n
converter.v
deixar.v
tornar.v
transformar.v
transição.n
transmutação.n
transmutar.n
transubstanciação.n
transubstanciar.v ",,"annul.v
conversion.n
convert.v
metamorphose.v
metamorphosis.n
transform.v
transformation.n
transition.v
transmogrify.v
transmutation.n
transmute.v
transubstantiate.v
transubstantiation.n","Entity
Final_category
Initial_category","An Entity changes from one kind of thing (Initial_category) to another kind of thing (Final_category). Whether the Initial_category is mentioned or not, the change is viewed as negating some Initial_category, and not simply adding an additional Final_category to the Entity.

She metamorphosed from a mere coworker into a friend .
His mother had transformed into a rock star . INI
The metamorphosis of his attitude from benign neglect to active hatred was so slow he never noticed .
The transformation from Ms. Nobody had taken her years . DNI INI",Undergo_transformation,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/1404,ExactMatch,
782,Undergoing,,"afetado.a
afetar.v
alcançar.v
atingir.v
intocado.a
ter.v",,"experience.v
go through.v
undergo.v","Entity
Event","An Entity is affected by an Event.

The hotel is undergoing renovations at this time.",Undergoing,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/782,ExactMatch,
1403,Undergoing_scenario,,,,,"Entity
Event","In this scene, an Event occurs, and an Entity is affected by it.",Undergoing_scenario,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/1403,ExactMatch,
587,Undressing,,,,"doff.v
kick off.v
peel off.v
pull off.v
remove.v
shed.v
slip.v
strip off.v
take off.v
throw off.v","Clothing
Wearer","A Wearer removes an item of Clothing from a Body_location (the part of the body that the Clothing is prototypically worn on.)

Walking on sand is better if you|wea take off your shoes|clo. INI|bod",Undressing,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/587,ExactMatch,
725,Unemployment_rate,,,,"employment.n
joblessness.n
unemployment.n","Degree
Employment
Individuals
Value","Based on how many Individuals are employed, the Individuals as a whole are described with a Value (either a percentage or absolute number) representing the Employment of the Individuals.

[Unemployment|Employment] is down, salaries are up for US chemists.

As a result, the [unemployment|Employment] of Roma is very high.

Today's report finds that [unemployment|Employment] among single mothers rose for the first time in six years in 2002. DNI

In the 1950s and '60s, [joblessness|Employment] of 6 to 7 percent was intense, but now an
unemployment rate of below 6 percent could be inflationary. DNI.

The economy was operating at full capacity, traditionally defined as [employment|Employment] of 96 percent of the civilian labor force. DNI",Unemployment_rate,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/725,ExactMatch,
1463,Urban_furniture,,poste.n,,,Furniture,,?,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/1463,NoMatch,
265,Use_firearm,"ametrallar.v
disparar.v",,,"discharge.v
fire.v
shoot.v
shot.n","Agent
Firearm","An Agent causes a Firearm to discharge, usually directing the projectile from the barrel of the Firearm (the Source), along a Path, and to a Goal.
The Germans wouldn't stop shooting cannons at them.
Oswald fired twice through the window.",Use_firearm,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/265,ExactMatch,
776,Use_vehicle,,,,,"Area
Driver
Goal
Path
Source
Theme
Vehicle",A Driver transports themselves and possibly other passengers (the Theme) to another location.,Use_vehicle,https://webtool.framenetbr.ufjf.br/index.php/webtool/report/frame/showFrame/776,ExactMatch,
