id,frame,lus,fe,definition,связь с BFN,link,MatchEvaluation
281,Zustand_einer_Entität,"[('befinden', 'V'), ('sein', 'V'), ('stehen', 'V'), ('verhalten', 'V'), ('wohlauf', 'ADV'), ('zeigen', 'V'), ('Zustand', 'N')]",['Entität'],"Eine  FE:EntitätEntität befindet sich in einem bestimmten  FE:ZustandZustand. Wenn nicht ausdrücklich angegeben, betrifft der  FE:ZustandZustand in der Regel die Gesundheit, die Instandsetzung oder die Funktionsfähigkeit der  FE:EntitätEntität. Der  FE:ZustandZustand wird auch oft mit einer  FE:BewertungBewertung belegt und so kann festgelegt werden, dass der  FE:ZustandZustand nur für einen bestimmten  FE:ParameterParameter der  FE:EntitätEntität gilt.",State_of_entity,https://framenet-constructicon.hhu.de/framenet/frame?id=281,ExactMatch
72,Zustand_fortsetzen,"[('bleiben', 'V'), ('halten', 'V'), ('kleben', 'V')]","['Entität', 'Zustand']",Eine  FE:EntitätEntität bleibt in einem bestimmten  FE:ZustandZustand.,State_continue,https://framenet-constructicon.hhu.de/framenet/frame?id=72,ExactMatch
756,Zu_Fall_bringen,"[('abschießen', 'V')]","['Agens', 'Patiens', 'Ursache']","Ein  FE:AgensAgens macht ein fliegendes oder treibendes  FE:PatiensPatiens dahingehend unbrauchbar, dass es sich in seinem aktuellen Medium nicht (mehr) selbst tragen kann.",Downing,https://framenet-constructicon.hhu.de/framenet/frame?id=756,ExactMatch
632,Zu_Überzeugung_gelangen,"[('ableiten', 'V'), ('begreifen', 'V'), ('feststellen', 'V'), ('herausfinden', 'V'), ('lernen', 'V'), ('schließen', 'V'), ('schlussfolgern', 'V'), ('vergewissern', 'V'), ('ziehen', 'V')]","['Hinweis', 'Inhalt', 'Kognizierender', 'Medium', 'Mittel', 'Thema']","Ein  FE:KognizierenderKognizierender gelangt zu einer Überzeugung (dem  FE:InhaltInhalt), manchmal nach einem Prozess der Argumentation. Diese Änderung einer Überzeugung wird in der Regel von einer Person oder einem  FE:HinweisBeweis eingeleitet. Gelegentlich werden Wörter, die diesen Frame evozieren, von Phrasen begleitet, die das  FE:ThemaThema ausdrücken, d.h. das, worum es beim mentalen  FE:InhaltInhalt geht.",Coming_to_believe,https://framenet-constructicon.hhu.de/framenet/frame?id=632,ExactMatch
921,Zwangslage,[],"['Erfahrender', 'Situation']","Ein  FE:ErfahrenderErfahrender befindet sich in einer unerwünschten  FE:SituationSituation, dessen  FE:ErklärungErklärung auch ausgedrückt werden kann.",Predicament,https://framenet-constructicon.hhu.de/framenet/frame?id=921,ExactMatch
1744,Zwang_Bildschema,[],"['Kraftausübende_Entität', 'Objekt', 'Weg', 'Ziel']","Eine  FE:Kraftausübende_EntitätKraftausübende_Entität (in der Skizze A) bewegt ein  FE:ObjektObjekt (B) entlang eines  FE:WegWeges. In manchen Fällen gibt es ein  FE:ZielZiel, das als Bezugspunkt des Objekts fungiert und auf das sich die Kraft bzw. das Objekt zu bewegt.",,https://framenet-constructicon.hhu.de/framenet/frame?id=1744,
1091,Zweck,"[('Absicht', 'N'), ('abzielen', 'V'), ('ansteuern', 'V'), ('anstreben', 'V'), ('bedenken', 'V'), ('denken', 'V'), ('meinen', 'V'), ('planen', 'V'), ('vorhaben', 'V'), ('Ziel', 'N'), ('zum Ziel setzen', 'MWA')]","['Agens', 'Attribut', 'Mittel', 'Wert', 'Ziel']","Ein  FE:AgensAgens möchte ein  FE:ZielZiel oder ein Objekt erreichen. Um es zu erreichen, kann ein neu geschaffenens oder bereits vorhandenes  FE:MittelMittel verwendet werden. Das  FE:ZielZiel ist ein Zustand oder Sachverhalt, der zunächst nicht gegeben ist, den das  FE:AgensAgens aber realisieren will und den es plant und/oder darauf hinarbeitet. In einigen Fällen ist es schwierig zu entscheiden, ob ein Substantiv metonym für das  FE:AgensAgens oder die  FE:MittelMittel steht (vgl. etwa Das Ziel [dieses Aufsatzes/Seminars/Projekts] ist es, zu bestimmen...). Solche Phrasen können auf der ersten Ebene als  FE:AgensAgens annotiert werden und als  FE:MittelMittel auf einer zweiten Annotationsebene.",Purpose,https://framenet-constructicon.hhu.de/framenet/frame?id=1091,ExactMatch
2035,Zyklische_Klimax_Bildschema,[],"['Ausgangspunkt', 'Entität', 'Ereignis', 'Ereignisse', 'Höhepunkt', 'Tiefpunkt']","Eine  FE:EntitätEntität befindet sich an einem  FE:AusgangspunktAusgangspunkt (in der Skizze A), erreicht einen  FE:HöhepunktHöhepunkt (B) und/oder  FE:TiefpunktTiefpunkt (C) und kehrt unter Umständen an den  FE:AusgangspunktAusgangspunkt zurück, sodass sich ein Zyklus ergibt. Zwischen den einzelnen Phasen kann ein  FE:EreignisEreignis oder können mehrere  FE:EreignisseEreignisse eintreten.",,https://framenet-constructicon.hhu.de/framenet/frame?id=2035,
2077,Zyklus_Bildschema,[],"['Anfangszustand', 'Endzustand', 'Ereignisse']","Ein Zyklus beginnt mit dem  FE:AnfangszustandAnfangszustand (in der Skizze A), durchschreitet eine Abfolge an zeitlich miteinander verknüpften  FE:EreignisseEreignissen (z.B. B) und endet mit dem  FE:EndzustandEndzustand (C), wo der Zyklus von neuem beginnt (hierin unterscheidet sich dieses Bildschema vom Prozess_Bildschema). Genau genommen entsprechen  FE:AnfangszustandAnfangszustand und  FE:EndzustandEndzustand nach dem ersten Zyklus einander und können nicht voneinander getrennt werden.",,https://framenet-constructicon.hhu.de/framenet/frame?id=2077,
542,Zyklus_der_Existenz_Szenario,[],['Entität'],"Eine  FE:EntitätEntität entsteht, existiert eine Zeit lang und vergeht.",Cycle_of_existence_scenario,https://framenet-constructicon.hhu.de/framenet/frame?id=542,ExactMatch
1074,Ähnlichkeit,"[('abheben', 'V'), ('differenzieren', 'V'), ('kommen', 'V'), ('schlagen', 'V'), ('treffen', 'V'), ('unterscheiden', 'V')]","['Differenzierender_Fakt', 'Dimension', 'Entität_1', 'Entität_2', 'Entitäten']","Zwei oder mehr distinkte Einheiten, die konkrete oder abstrakte Objekte sein können, werden von einem nicht-genannten, aber vorausgesetzten Beurteilenden als ähnlich beurteilt. Abhängig von der jeweils vorherrschenden Figur-Hintergrundbeziehung können die Entitäten in zwei verschiedenen Frame-Elementen und Konstituenten, nämlich  FE:Entität_1Entität_1 und  FE:Entität_2Entität_2, oder gemeinsam als ein einziges Frame-Element bzw. eine einzige Konstituente, nämlich  FE:EntitätenEntitäten, realisiert werden. Die Ähnlichkeit beruht auf einer  FE:DimensionDimension, etwa Aussehen oder physikalische Eigenschaften. Statt der  FE:DimensionDimension kann auch ein  FE:Differenzierender_FaktDifferenzierender_Fakt erwähnt werden.",Similarity,https://framenet-constructicon.hhu.de/framenet/frame?id=1074,ExactMatch
588,Änderung_Besitzmenge,"[('abnehmen', 'V'), ('gewinnen', 'V'), ('verlieren', 'V')]","['Besitz', 'Besitzer']","Dieser Frame beschreibt eine allgemeine Situation, in der ein  FE:BesitzerBesitzer die Menge seines  FE:BesitzBesitzes entweder steigert oder verringert. Die Steigerung oder Verringerung kann entweder physisch-realer oder metaphorischer Natur sein.",Change_of_quantity_of_possession,https://framenet-constructicon.hhu.de/framenet/frame?id=588,ExactMatch
85,Änderung_erfahren,"[('bekommen', 'V'), ('erfahren', 'V'), ('kriegen', 'V'), ('schalten', 'V'), ('springen', 'V'), ('verändern', 'V'), ('wachsen', 'V'), ('wandeln', 'V'), ('wechseln', 'V'), ('werfen', 'V'), ('ändern', 'V')]","['Anfangskategorie', 'Anfangsqualität', 'Anfangssituation', 'Endkategorie', 'Endqualität', 'Endsituation', 'Verändertes', 'Wertebereich']","Ein  FE:VerändertesVerändertes ändert sich entweder hinsichtlich seiner Kategoriezugehörigkeit, seiner Situation oder in Bezug auf die Qualität eines  FE:AttributAttributs. Im ersten Fall - der Veränderung der Kategoriezugehörigkeit - kann eine  FE:AnfangskategorieAnfangskategorie und eine  FE:EndkategorieEndkategorie ausgedrückt werden. Im zweiten Fall  - der Veränderung der ganzen Situation - können eine  FE:AnfangssituationAnfangssituation und eine  FE:EndsituationEndsituation vorliegen. Und im letzten Fall - der Veränderung einer Eigenschaft des  FE:VerändertesVeränderten - kann ein  FE:AnfangsqualitätAnfangsqualität und ein  FE:EndqualitätEndqualität angegeben werden.",Undergo_change,https://framenet-constructicon.hhu.de/framenet/frame?id=85,ExactMatch
925,Änderung_Ergebniszustand,[],['Verändertes'],"Der Frame stellt den Ergebniszustand der  FE:VerändertesEntität nach dem Ereignis dar, das durch den Frame Änderung_erfahren (urspr.: BFN Undergo_change) repräsentiert wird.",Change_post-state,https://framenet-constructicon.hhu.de/framenet/frame?id=925,ExactMatch
1133,Änderung_verursachen,"[('bekommen', 'V'), ('bewegen', 'V'), ('bringen', 'V'), ('drehen', 'V'), ('frisieren', 'V'), ('kriegen', 'V'), ('machen', 'V'), ('modifizieren', 'V'), ('schalten', 'V'), ('schlagen', 'V'), ('schwitzen', 'V'), ('stellen', 'V'), ('umwandeln', 'V'), ('verwandeln', 'V'), ('verändern', 'V'), ('ändern', 'V'), ('übersetzen', 'V')]","['Agens', 'Anfangskategorie', 'Anfangswert', 'Attribut', 'Endkategorie', 'Endwert', 'Ursache', 'Verändertes']","Ein  FE:AgensAgens oder eine  FE:UrsacheUrsache bewirkt, dass sich eine Entität, das  FE:VerändertesVeränderte, ändert, entweder in ihrer Kategoriezugehörigkeit oder in Bezug auf den Wert eines  FE:AttributAttributs. Im ersten Fall können eine  FE:AnfangskategorieAnfangskategorie und eine  FE:EndkategorieEndkategorie genannt, im zweiten Fall ein  FE:AnfangswertAnfangswert und ein  FE:EndwertEndwert angegeben werden.",Cause_change,https://framenet-constructicon.hhu.de/framenet/frame?id=1133,ExactMatch
519,Ärger,[],"['Erfahrender', 'Expressor', 'Stimulus', 'Thema', 'Zustand']","Ein  FE:ErfahrenderErfahrender hat ein Gefühl der Verärgerung, das durch einen  FE:StimulusStimulus hervorgerufen wird oder allgemeiner ein bestimmtes  FE:ThemaThema betrifft. Anstelle eines  FE:ErfahrenderErfahrenden (oder zusätzlich zu einem  FE:ErfahrenderErfahrenden) können auch sein  FE:ExpressorExpressor oder  FE:ZustandZustand angegeben werden.",Annoyance,https://framenet-constructicon.hhu.de/framenet/frame?id=519,ExactMatch
7,Ästhetik,"[('schön', 'ADJ')]","['Attribut', 'Entität', 'Grad']","Eine  FE:EntitätEntität wird von einem (im Allgemeinen impliziten)  FE:BetrachterBetrachter mit einem  FE:AttributAttribut gekennzeichnet, das angibt, wie sinnlich ansprechend oder intellektuell interessant sie ist.",Aesthetics,https://framenet-constructicon.hhu.de/framenet/frame?id=7,ExactMatch
286,Öffentliche_Dienste,"[('Dienst', 'N'), ('Service', 'N')]","['Dienstleistung', 'Domäne', 'Institution', 'Zielgruppe']",Langfristig bestehende Organisationen (die  FE:InstitutionInstitutionen) stellen Mitgliedern der  FE:ZielgruppeZielgruppe zu deren Unterstützung  FE:DienstleistungDienstleistungen in einer bestimmten  FE:DomäneDomäne zur Verfügung. Die meisten oder alle relevanten Mitglieder der  FE:ZielgruppeZielgruppe haben eine direkte Beziehung zur  FE:InstitutionInstitution .,Public_services,https://framenet-constructicon.hhu.de/framenet/frame?id=286,ExactMatch
301,Öffentlich_äußern,"[('artikulieren', 'V'), ('formulieren', 'V'), ('äußern', 'V')]","['Inhalt', 'Kommunizierender', 'Medium']","Ein  FE:KommunizierenderKommunikator kommuniziert öffentlich einen schwierig zu äußernden  FE:InhaltInhalt, der ihm (oder einer sozialen Gruppe, der er angehört) seit einiger Zeit zur Verfügung steht. Der  FE:InhaltInhalt wurde möglicherweise aufgrund von Unfähigkeit oder sozialer Einschränkung nicht vorher mitgeteilt. In Fällen, in denen die angesprochenen Personen eine kleinere Gruppe sind als die breite Öffentlichkeit, kann ein eigener  FE:AdressatAdressat angegeben werden.",Expressing_publicly,https://framenet-constructicon.hhu.de/framenet/frame?id=301,ExactMatch
448,Örtlichkeit,[],['Örtlichkeit'],"Eine  FE:ÖrtlichkeitÖrtlichkeit ist ein relativ stabil begrenzter Bereich der Welt, der dauerhaft  FE:Relativer_OrtRelative_Orte in Bezug auf andere Orte aufweist und somit als Orientierungsgrößen nützlich ist.",Locale,https://framenet-constructicon.hhu.de/framenet/frame?id=448,ExactMatch
749,Örtlichkeit_nach_Anordnung,[],"['Entität', 'Profilierter_Bereich']","Ein  FE:Profilierter_BereichProfilierter_Bereich wird als der Ort identifiziert, an dem sich eine  FE:EntitätEntität befindet.",Locale_by_collocation,https://framenet-constructicon.hhu.de/framenet/frame?id=749,ExactMatch
575,Örtlichkeit_nach_Besitz,"[('Grund', 'N'), ('Grund und Boden', 'MWA'), ('Land', 'N')]",['Örtlichkeit'],Eine  FE:ÖrtlichkeitÖrtlichkeit ist in Bezug auf ihren  FE:BesitzerBesitzer definiert.,Locale_by_ownership,https://framenet-constructicon.hhu.de/framenet/frame?id=575,ExactMatch
796,Örtlichkeit_nach_charakteristischer_Entität,[],"['Merkmal', 'Örtlichkeit']","Eine  FE:ÖrtlichkeitÖrtlichkeit ist durch den Typ der Entität, die der  FE:ÖrtlichkeitÖrtlichkeit zugeordnet ist, gekennzeichnet. Einige LE bezeichnen speziell Regionen oder Orte, die durch die Personen gekennzeichnet sind, die typischerweise dort leben oder arbeiten. Typische  FE:MerkmalMerkmale sind Ethnizität, nationale Herkunft, Sprache und andere gemeinsame kulturelle Merkmale.",Locale_by_characteristic_entity,https://framenet-constructicon.hhu.de/framenet/frame?id=796,ExactMatch
449,Örtlichkeit_nach_Ereignis,"[('Ausrichtungsort', 'N'), ('Ort', 'N'), ('Schauplatz', 'N'), ('Stelle', 'N')]",['Örtlichkeit'],"Eine  FE:ÖrtlichkeitÖrtlichkeit ist in Bezug auf ein  FE:Definierendes_EreignisEreignis definiert, das dort eingetreten ist (oder noch eintreten wird).",Locale_by_event,https://framenet-constructicon.hhu.de/framenet/frame?id=449,ExactMatch
475,Örtlichkeit_nach_Verwendung,"[('Gut', 'N'), ('Land', 'N'), ('Stadt', 'N')]",['Örtlichkeit'],Eine  FE:ÖrtlichkeitÖrtlichkeit ist in Bezug auf ihre  FE:VerwendungVerwendung definiert.,Locale_by_use,https://framenet-constructicon.hhu.de/framenet/frame?id=475,ExactMatch
17,Übereinstimmung,"[('ander', 'PRO'), ('dieselbe', 'PRO'), ('gleich', 'ADJ'), ('verschieden', 'ADJ')]","['Aktuelle_Instanz', 'Instanzenmenge', 'Typ', 'Vorherige_Instanz', 'Vorheriger_Kontext']","Eine  FE:Aktuelle_InstanzAktuelle_Instanz eines bestimmten  FE:TypTyps wird daraufhin bewertet, ob sie identisch mit einer  FE:Vorherige_InstanzVorherigen_Instanz, die in einem  FE:Vorheriger_KontextVorherigen_Kontext angetroffen wird, ist, oder eine andere Instanz darstellt.",Identicality,https://framenet-constructicon.hhu.de/framenet/frame?id=17,ExactMatch
283,Überfluss,"[('in Hülle und Fülle', 'MWA'), ('so weit das Auge reicht', 'MWA'), ('unzählig', 'ADJ'), ('wimmeln', 'V')]","['Menge', 'Ort', 'Sammlung']",Die  FE:MengeMenge einer an einem  FE:OrtOrt vorkommenden  FE:SammlungSammlung hat ein bestimmtes  FE:MaßMaß. Das  FE:MaßMaß der  FE:SammlungSammlung bezieht sich auf seine Abweichung von einer Norm für  FE:SammlungSammlungen des angegebenen Typs. Der  FE:GradGrad kann diese Abweichung noch einmal ausführlicher spezifizieren.,Abundance,https://framenet-constructicon.hhu.de/framenet/frame?id=283,ExactMatch
911,Übergang_zu_Qualität,"[('werden', 'V')]","['Endqualität', 'Entität']",Eine  FE:EntitätEntität endet mit einer bestimmten neuen  FE:EndqualitätEndqualität.,Transition_to_a_quality,https://framenet-constructicon.hhu.de/framenet/frame?id=911,ExactMatch
915,Übergang_zu_Situation,"[('einziehen', 'V')]","['Endsituation', 'Entität']","Dieser Frame beschreibt eine  FE:EntitätEntität, die in einer  FE:EndsituationEndsituation endet.",Transition_to_a_situation,https://framenet-constructicon.hhu.de/framenet/frame?id=915,ExactMatch
32,Übergang_zu_Zustand,"[('enden', 'V'), ('fallen', 'V'), ('sinken', 'V'), ('treten', 'V'), ('wachsen', 'V'), ('werden', 'V')]",['Entität'],"Eine  FE:EntitätEntität geht über in eine  FE:EndkategorieEndkategorie, eine  FE:EndsituationEndsituation oder eine  FE:EndqualitätEndqualität, in der sie sich vorher nicht befand. Durch einige LE (z.B. sich entwickeln) wird die Veränderung eher als allmählich dargestellt, während viele LE keine Hinweise auf die Geschwindigkeit der Veränderung geben.",Transition_to_state,https://framenet-constructicon.hhu.de/framenet/frame?id=32,ExactMatch
2067,Überlagerung_Bildschema,[],"['Entität_1', 'Entität_2', 'Entitäten']",Eine  FE:Entität_1Entität_1 (in der Skizze z.B. A) überlagert eine  FE:Entität_2Entität_2 (z.B. B) teilweise oder vollständig.  FE:Entität_1Entität_1 und  FE:Entität_2Entität_2 können auch als  FE:EntitätenEntitäten subsummiert werden.,,https://framenet-constructicon.hhu.de/framenet/frame?id=2067,
379,Überleben,"[('überleben', 'V')]","['Gefährliche_Situation', 'Überlebender']","Ein  FE:ÜberlebenderÜberlebender ist in einer  FE:Gefährliche_SituationGefährlichen_Situation, in der ihm negative Auswirkungen drohen, er schafft es aber, die Situation lebend zu überstehen. Die drohenden negativen Auswirkungen sind meist Tod, Zerstörung oder ein anderes Ereignis, das metaphorisches als Tod oder Zerstörung konzeptualisiert wird.",Surviving,https://framenet-constructicon.hhu.de/framenet/frame?id=379,ExactMatch
338,Überprüfen_auf,[],"['Hintergrund', 'Kognizierender', 'Phänomen']",Ein  FE:KognizierenderKognizierender untersucht einen  FE:HintergrundHintergrund genau und achtet dabei besonders auf das Vorhandensein eines  FE:PhänomenPhänomens.,Scrutinizing_for,https://framenet-constructicon.hhu.de/framenet/frame?id=338,ExactMatch
939,Überprüfung,"[('analysieren', 'V'), ('anschauen', 'V'), ('ansehen', 'V'), ('beobachten', 'V'), ('gucken', 'V'), ('prüfen', 'V'), ('sehen', 'V'), ('studieren', 'V'), ('untersuchen', 'V')]","['Hintergrund', 'Instrument', 'Kognizierender', 'Medium']","Ein  FE:KognizierenderKognizierender (eine Person oder ein anderes intelligentes Wesen), betrachtet oder untersucht aufmerksam einen Bereich oder Gegenstand, den  FE:HintergrundHintergrund, um dessen Eigenschaften zu erkennen oder ein  FE:PhänomenPhänomen aufzufinden. Das  FE:PhänomenPhänomen ist eine bestimmte Eigenschaft oder eine Entität, die im  FE:HintergrundHintergrund enthalten ist oder dazugehört, für die sich der  FE:KognizierenderKognizierende interessiert. Deren Auftreten ist für den  FE:KognizierenderKognizierenden entweder wünschenswert ist oder er will mit der Überprüfung sichergehen, dass sie nicht vorhanden ist.",Scrutiny,https://framenet-constructicon.hhu.de/framenet/frame?id=939,ExactMatch
144,Überqueren_und_Durchqueren,"[('überqueren', 'V')]","['Bereich', 'Entfernung', 'Objekt', 'Quelle', 'Richtung', 'Weg', 'Wegform', 'Ziel']","Ein  FE:ObjektObjekt ändert seinen Standort in Bezug auf einen salienten Ort. Die Standortveränderung des  FE:ObjektObjekts kann durch Angabe einer  FE:QuelleQuelle (als Startpunkt der Bewegung), eines  FE:WegWegs (auf dem die Bewegung stattfindet), eines  FE:ZielZiels (als Endpunkt der Bewegung), eines  FE:BereichBereichs (innerhalb dessen die Bewegung stattfindet), einer  FE:RichtungRichtung, einer  FE:WegformWegform oder einer  FE:EntfernungEntfernung (die zurückgelegt wird) ausgedrückt werden.",Traversing,https://framenet-constructicon.hhu.de/framenet/frame?id=144,ExactMatch
